Date,Species Name,Transect,Location (m),#Plants,#Inflorescences,Flowers/Inf,#Flowers,Method,Notes on Plant Distribution,Notes on Visitation,Name,Picture,,
03/31/2015,Erodium cicutarium,NNG  b,23,10,9,1.2,11,Direct,,,Saul G,,,
03/31/2015,Erodium botrys,NNG  b,24,1,1,1.0,1,Direct,"Erodium cicutariums nearby, but no other botrys.",,Saul G,EB033115a,EB033115b,
03/31/2015,Erodium cicutarium,NNG  b,25,7,12,1.1,13,Direct,,,Saul G,,,
03/31/2015,Amsinckia intermedia,NNG  b,29,1,3,1.7,5,Direct,,,Saul G,,,
03/31/2015,Erodium cicutarium,NNG  b,30,5,9,1.3,12,Direct,,,Saul G,,,
03/31/2015,Erodium cicutarium,NNG  b,31,4,6,1.2,7,Direct,,,Saul G,,,
03/31/2015,Erodium cicutarium,NNG  b,32,6,8,1.3,10,Direct,,,Saul G,,,
03/31/2015,Amsinckia intermedia,NNG  b,32,1,1,1.0,1,Direct,,,Saul G,,,
03/31/2015,Erodium cicutarium,NNG  b,33,1,2,1.5,3,Direct,,,Saul G,,,
03/31/2015,Erodium cicutarium,NNG  b,34,3,3,1.7,5,Direct,,,Saul G,,,
03/31/2015,Erodium cicutarium,NNG  b,35,2,4,1.3,5,Direct,,,Saul G,,,
03/31/2015,Amsinckia intermedia,NNG  b,36,2,7,1.4,10,Direct,,,Saul G,AI033115a,AI033115b,
03/31/2015,Erodium cicutarium,NNG  b,38,3,3,1.3,4,Direct,,,Saul G,,,
03/31/2015,Amsinckia intermedia,NNG  b,39,1,8,2.1,17,Direct,,,Saul G,,,
03/31/2015,Amsinckia intermedia,NNG  b,48,1,3,1.0,3,Direct,,,Saul G,,,
03/31/2015,Amsinckia intermedia,NNG  b,49,1,1,1.0,1,Direct,,,Saul G,,,
04/02/2015,Erodium cicutarium,BSS b,1,31,45,1.6,72,Estimate,, ,Saul G,,,
04/02/2015,Camissoniopsis bistorta,BSS b,2,1,1,1.0,1,Direct,,,Saul G,,,
04/02/2015,Camissonia species,BSS b,2,2,2,1.0,2,Direct,A few others spread through out the area.,,Saul G,,,
04/02/2015,Erodium cicutarium,BSS b,2,49,88,1.6,141,Estimate,,,Saul G,,,
04/02/2015,Camissoniopsis bistorta,BSS b,3,4,4,1.0,4,Direct,,,Saul G,,,
04/02/2015,Cryptantha species,BSS b,3,1,7,2.9,20,Direct,,,Saul G,,,
04/02/2015,Erodium cicutarium,BSS b,3,30,79,1.6,126,Estimate,,,Saul G,,,
04/02/2015,Cryptantha species,BSS b,4,1,5,2.6,13,Direct,,,Saul G,,,
04/02/2015,Erodium cicutarium,BSS b,4,39,59,1.6,94,Estimate,,,Saul G,,,
04/02/2015,Cryptantha species,BSS b,5,1,3,2.0,6,Direct,,,Saul G,,,
04/02/2015,Erodium cicutarium,BSS b,5,20,46,1.6,74,Estimate,,,Saul G,,,
04/02/2015,Erodium cicutarium,BSS b,6,25,63,1.6,101,Estimate,,,Saul G,,,
04/02/2015,Amsinckia menzeissi,BSS b,6,1,1,1.0,1,Direct,,,Saul G,,,
04/02/2015,Erodium cicutarium,BSS b,7,12,34,1.6,54,Estimate,,,Saul G,,,
04/02/2015,Cryptantha species,BSS b,7,7,2,1.5,3,Direct,,,Saul G,,,
04/02/2015,Amsinckia menzeissi,BSS b,8,1,6,1.5,9,Direct,,,Saul G,,,
04/02/2015,Erodium cicutarium,BSS b,8,13,31,1.6,50,Estimate,,,Saul G,,,
04/02/2015,Cryptantha species,BSS b,9,2,7,1.9,13,Direct,,,Saul G,,,
04/02/2015,Erodium cicutarium,BSS b,9,7,10,1.6,11,Direct,,,Saul G,,,
04/02/2015,Erodium cicutarium,BSS b,10,9,20,1.6,32,Estimate,,,Saul G,,,
04/02/2015,Camissoniopsis bistorta,BSS b,11,1,1,1.0,1,Direct,,,Saul G,,,
04/02/2015,Cryptantha species,BSS b,11,12,43,2.0,86,Estimate,,,Saul G,,,
04/02/2015,Erodium cicutarium,BSS b,11,7,18,1.6,29,Estimate,,,Saul G,,,
04/02/2015,Cryptantha species,BSS b,12,8,25,2.0,50,Estimate,,,Saul G,,,
04/02/2015,Erodium cicutarium,BSS b,12,4,18,1.6,29,Estimate,,,Saul G,,,
04/02/2015,Cryptantha species,BSS b,13,60,183,2.0,366,Estimate,,,Saul G,,,
04/02/2015,Erodium cicutarium,BSS b,13,8,13,1.2,15,Direct,,,Saul G,,,
04/02/2015,Camissonia bistorta,BSS b,13,2,2,1.0,2,Direct,,,Saul G,,,
04/02/2015,Hirschfeldia incana,BSS b,13,7,15,2.6,39,Direct,,,Saul G,,,
04/02/2015,Cryptantha species,BSS b,14,63,288,2.0,576,Estimate,,,Saul G,,,
04/02/2015,Hirschfeldia incana,BSS b,14,2,3,1.7,5,Direct,,,Saul G,,,
04/02/2015,Erodium cicutarium,BSS b,14,6,9,1.4,13,Direct,,,Saul G,,,
04/02/2015,Camissoniopsis bistorta,BSS b,15,1,1,1.0,1,Direct,,,Saul G,,,
04/02/2015,Cryptantha species,BSS b,15,46,206,2.0,412,Estimate,,,Saul G,,,
04/02/2015,Erodium cicutarium,BSS b,15,29,55,1.6,88,Estimate,,,Saul G,,,
04/02/2015,Hirschfeldia incana,BSS b,15,5,28,2.7,76,Estimate,,,Saul G,,,
04/02/2015,Erodium cicutarium,BSS b,16,7,11,1.2,13,Direct,,,Saul G,,,
04/02/2015,Phacelia distans,BSS b,16,1,5,1.0,5,Direct,,,Saul G,,,
04/02/2015,Cryptantha species,BSS b,16,38,64,2.0,128,Estimate,,,Saul G,,,
04/02/2015,Hirschfeldia incana,BSS b,16,7,42,2.7,113,Estimate,,,Saul G,,,
04/02/2015,Erodium cicutarium,BSS b,17,1,2,1.0,2,Direct,,,Saul G,,,
04/02/2015,Camissoniopsis bistorta,BSS b,17,5,6,1.2,7,Direct,,,Saul G,,,
04/02/2015,Cryptantha species,BSS b,17,14,39,2.0,78,Estimate,,,Saul G,,,
04/02/2015,Phacelia distans,BSS b,17,5,30,1.2,37,Direct,,,Saul G,,,
04/02/2015,Cryptantha species,BSS b,18,8,39,2.0,78,Estimate,,,Saul G,,,
04/02/2015,Camissonia species,BSS b,18,1,1,1.0,1,Direct,,,Saul G,,,
04/02/2015,Hirschfeldia incana,BSS b,18,2,7,3.0,21,Direct,,,Saul G,,,
04/02/2015,Erodium cicutarium,BSS b,18,1,1,1.0,1,Direct,,,Saul G,,,
04/02/2015,Camissoniopsis bistorta,BSS b,18,4,3,1.0,3,Direct,,,Saul G,,,
04/02/2015,Phacelia distans,BSS b,18,4,4,1.3,5,Direct,,,Saul G,,,
04/02/2015,Phacelia distans,BSS b,19,6,31,1.5,47,Estimate,,,Saul G,,,
04/02/2015,Hirschfeldia incana,BSS b,19,3,14,2.4,33,Direct,,,Saul G,,,
04/02/2015,Erodium cicutarium,BSS b,19,1,2,1.5,3,Direct,,,Saul G,,,
04/02/2015,Cryptantha species,BSS b,19,14,69,2.0,138,Estimate,,,Saul G,,,
04/02/2015,Camissoniopsis bistorta,BSS b,19,2,2,1.0,2,Direct,,,Saul G,,,
04/02/2015,Camissoniopsis bistorta,BSS b,20,3,3,1.0,3,Direct,,,Saul G,,,
04/02/2015,Cryptantha species,BSS b,20,11,45,2.0,90,Estimate,,,Saul G,,,
04/02/2015,Phacelia distans,BSS b,20,1,4,1.0,4,Direct,,,Saul G,,,
04/02/2015,Erodium cicutarium,BSS b,20,4,4,1.0,4,Direct,,,Saul G,,,
04/02/2015,Cryptantha species,BSS b,21,29,66,2.0,132,Estimate,,,Saul G,,,
04/02/2015,Phacelia distans,BSS b,21,1,1,1.0,1,Direct,,,Saul G,,,
04/02/2015,Hirschfeldia incana,BSS b,21,1,7,2.4,17,Direct,,,Saul G,,,
04/02/2015,Erodium cicutarium,BSS b,21,4,7,1.1,8,Direct,,,Saul G,,,
04/02/2015,Cryptantha species,BSS b,22,39,234,2.0,468,Estimate,,,Saul G,,,
04/02/2015,Phacelia distans,BSS b,22,2,7,1.3,9,Direct,,Bee (No pollen bags),Saul G,,,
04/02/2015,Erodium cicutarium,BSS b,22,4,6,1.5,9,Direct,,,Saul G,,,
04/02/2015,Camissoniopsis bistorta,BSS b,23,1,2,1.0,2,Direct,,,Saul G,,,
04/02/2015,Cryptantha species,BSS b,23,18,123,2.0,246,Estimate,,,Saul G,,,
04/02/2015,Phacelia distans,BSS b,23,3,7,1.3,9,Direct,,,Saul G,,,
04/02/2015,Erodium cicutarium,BSS b,23,1,1,1.0,1,Direct,,,Saul G,,,
04/02/2015,Camissoniopsis bistorta,BSS b,24,5,11,1.1,12,Direct,,,Saul G,,,
04/02/2015,Phacelia distans,BSS b,24,2,59,1.5,89,Estimate,,Bumble Bee,Saul G,,,
04/02/2015,Cryptantha species,BSS b,24,63,335,2.0,670,Estimate,,Bee,Saul G,,,
04/02/2015,Cryptantha species,BSS b,25,23,66,2.0,132,Estimate,,Bee,Saul G,,,
04/02/2015,Erodium cicutarium,BSS b,25,3,4,1.0,4,Direct,,,Saul G,,,
04/02/2015,Solanum umbelliferum,BSS b,25,1,1,1.0,1,Direct,,,Saul G,,,
04/02/2015,Camissoniopsis bistorta,BSS b,25,1,1,1.0,1,Direct,,,Saul G,,,
04/02/2015,Camissoniopsis micrantha,BSS b,25,1,1,1.0,1,Direct,,,Saul G,,,
04/02/2015,Hirschfeldia incana,BSS b,26,3,7,2.3,16,Direct,,,Saul G,,,
04/02/2015,Phacelia distans,BSS b,26,7,25,1.5,38,Estimate,,,Saul G,,,
04/02/2015,Erodium cicutarium,BSS b,26,5,5,1.0,5,Direct,,,Saul G,,,
04/02/2015,Cryptantha species,BSS b,26,42,231,2.0,462,Estimate,,Bee (No pollen bags),Saul G,,,
04/02/2015,Cryptantha species,BSS b,27,87,428,2.0,856,Estimate,,,Saul G,,,
04/02/2015,Phacelia distans,BSS b,27,22,99,1.5,149,Estimate,,Bee,Saul G,,,
04/02/2015,Hirschfeldia incana,BSS b,27,2,5,2.2,11,Direct,,,Saul G,,,
04/02/2015,Erodium cicutarium,BSS b,27,2,2,1.0,2,Direct,,,Saul G,,,
04/02/2015,Cryptantha species,BSS b,28,39,256,2.0,512,Estimate,,,Saul G,,,
04/02/2015,Phacelia distans,BSS b,28,5,26,1.5,39,Estimate,,,Saul G,,,
04/02/2015,Erodium cicutarium,BSS b,28,4,4,1.0,4,Direct,,,Saul G,,,
04/02/2015,Camissoniopsis bistorta,BSS b,28,3,5,1.2,6,Direct,,,Saul G,,,
04/02/2015,Cryptantha species,BSS b,29,26,134,2.0,268,Estimate,,,Saul G,,,
04/02/2015,Erodium cicutarium,BSS b,29,2,3,1.0,3,Direct,,,Saul G,,,
04/02/2015,Camissonia bistorta,BSS b,29,1,3,1.0,3,Direct,,,Saul G,,,
04/02/2015,Hirschfeldia incana,BSS b,29,2,4,2.3,9,Direct,,,Saul G,,,
04/02/2015,Cryptantha species,BSS b,30,42,348,2.0,696,Estimate,,,Saul G,,,
04/02/2015,Hirschfeldia incana,BSS b,30,1,1,2.0,2,Direct,,,Saul G,,,
04/02/2015,Phacelia distans,BSS b,30,3,49,1.5,74,Estimate,,,Saul G,,,
04/02/2015,Cryptantha species,BSS b,31,145,396,2.0,792,Estimate,,3 Bees (No pollen bags),Saul G,,,
04/02/2015,Cryptantha species,BSS b,32,116,331,2.0,662,Estimate,,2 Bees (No pollen bags),Saul G,,,
04/02/2015,Camissoniopsis bistorta,BSS b,33,1,1,1.0,1,Direct,,,Saul G,,,
04/02/2015,Cryptantha species,BSS b,33,184,374,2.0,748,Estimate,,,Saul G,,,
04/02/2015,Cryptantha species,BSS b,34,68,195,2.0,390,Direct,,,Saul G,,,
04/02/2015,Hirschfeldia incana,BSS b,34,1,1,1.0,1,Estimate,,,Saul G,,,
04/02/2015,Cryptantha species,BSS b,35,63,180,2.0,360,Estimate,,,Saul G,,,
04/02/2015,Hirschfeldia incana,BSS b,35,4,17,2.7,46,Estimate,,,Saul G,,,
04/02/2015,Cryptantha species,BSS b,36,37,114,2.0,228,Estimate,,,Saul G,,,
04/02/2015,Hirschfeldia incana,BSS b,36,1,4,1.3,5,Direct,,,Saul G,,,
04/02/2015,Cryptantha species,BSS b,37,64,123,2.0,246,Estimate,,,Saul G,,,
04/02/2015,Hirschfeldia incana,BSS b,37,2,10,1.9,19,Direct,,,Saul G,,,
04/02/2015,Cryptantha species,BSS b,38,56,172,2.0,344,Estimate,,,Saul G,,,
04/02/2015,Hirschfeldia incana,BSS b,38,1,2,1.5,3,Direct,,,Saul G,,,
04/02/2015,Cryptantha species,BSS b,39,108,303,2.0,606,Estimate,,,Saul G,,,
04/02/2015,Hirschfeldia incana,BSS b,39,1,1,5.0,5,Direct,,,Saul G,,,
04/02/2015,Cryptantha species,BSS b,40,165,384,2.0,768,Estimate,,,Saul G,,,
04/02/2015,Hirshfeldia incana,BSS b,40,2,10,1.2,12,Direct,,,Saul G,,,
04/02/2015,Phacelia distans,BSS b,40,1,7,1.1,8,Direct,,,Saul G,,,
04/02/2015,Cryptantha species,BSS b,41,58,165,2.0,330,Estimate,,,Saul G,,,
04/02/2015,Hirschfeldia incana,BSS b,41,2,6,1.8,11,Direct,,,Saul G,,,
04/02/2015,Phacelia distans,BSS b,41,2,36,1.5,54,Estimate,,,Saul G,,,
04/02/2015,Cryptantha species,BSS b,42,51,182,2.0,364,Estimate,,,Saul G,,,
04/02/2015,Camissoniopsis bistorta,BSS b,42,1,3,1.7,5,Direct,,,Saul G,,,
04/02/2015,Hirschfeldia incana,BSS b,42,10,42,2.7,113,Estimate,,,Saul G,,,
04/02/2015,Cryptantha species,BSS b,43,68,196,2.0,392,Estimate,,,Saul G,,,
04/02/2015,Hirschfeldia incana,BSS b,43,14,88,2.7,238,Estimate,,,Saul G,,,
04/02/2015,Cryptantha species,BSS b,44,82,480,2.0,960,Estimate,,,Saul G,,,
04/02/2015,Hirschfeldia incana,BSS b,44,6,60,2.7,162,Estimate,,,Saul G,,,
04/02/2015,Erodium cicutarium,BSS b,45,1,1,1.0,1,Direct,,,Saul G,,,
04/02/2015,Cryptantha species,BSS b,45,94,420,2.0,840,Estimate,,,Saul G,,,
04/02/2015,Hirschfeldia incana,BSS b,45,3,14,2.7,38,Estimate,,,Saul G,,,
04/02/2015,Cryptantha species,BSS b,46,36,265,2.0,530,Estimate,,,Saul G,,,
04/02/2015,Mustard,BSS b,46,2,10,2.7,27,Estimate,,,Saul G,,,
04/02/2015,Cryptantha species,BSS b,47,21,39,2.0,78,Estimate,,,Saul G,,,
04/02/2015,Hirschfeldia incana,BSS b,47,3,5,2.2,11,Direct,,,Saul G,,,
04/02/2015,Hirschfeldia incana,BSS b,48,5,20,2.7,54,Estimate,,,Saul G,,,
04/02/2015,Cryptantha species,BSS b,48,5,15,2.0,30,Estimate,,,Saul G,,,
04/02/2015,Solanum umbelliferum,BSS b,48,1,1,2.0,2,Direct,,,Saul G,,,
04/02/2015,Erodium cicutarium,BSS b,48,1,1,2.0,2,Direct,,,Saul G,,,
04/02/2015,Cryptantha species,BSS b,49,5,8,1.0,8,Direct,,,Saul G,,,
04/02/2015,Hirschfeldia incana,BSS b,49,4,25,2.7,68,Estimate,,,Saul G,,,
04/02/2015,Cryptantha species,BSS b,50,2,26,2.0,52,Estimate,,,Saul G,,,
04/02/2015,Hirschfeldia incana,BSS b,50,2,11,2.2,24,Direct,,,Saul G,,,
04/02/2015,Camissoniopsis bistorta,BSS b,50,1,1,1.0,1,Direct,,,Saul G,,,
04/07/2015,Amsinckia intermedia,BRS b,1,1,3,1.7,5,Direct,,,Saul G,,,
04/07/2015,Erodium cicutarium,BRS b,1,9,26,1.3,34,Direct,,,Saul G,,,
04/07/2015,Erodium cicutarium,BRS b,2,3,6,1.8,11,Direct,,,Saul G,,,
04/07/2015,Erodium cicutarium,BRS b,4,1,1,1.0,1,Direct,,,Saul G,,,
04/07/2015,Cryptantha species,BRS b,4,3,10,2.2,22,Direct,,,Saul G,,,
04/07/2015,Acmispon glaber,BRS b,4,2,357,2.4,857,Estimate,,,Saul G,,,
04/07/2015,Erodium cicutarium,BRS b,5,3,3,1.0,3,Direct,,,Saul G,,,
04/07/2015,Cryptantha species,BRS b,5,2,2,1.5,3,Direct,,,Saul G,,,
04/07/2015,Acmispon glaber,BRS b,5,3,188,2.4,451,Estimate,,,Saul G,,,
04/07/2015,Erodium cicutarium,BRS b,6,5,9,1.6,14,Direct,,,Saul G,EC040715,,
04/07/2015,Cryptantha species,BRS b,6,1,2,1.0,2,Direct,,,Saul G,,,
04/07/2015,Acmispon glaber,BRS b,6,1,164,2.4,394,Estimate,,,Saul G,,,
04/07/2015,Cryptantha species,BRS b,7,5,31,2.0,62,Estimate,,,Saul G,,,
04/07/2015,Acmispon glaber,BRS b,7,1,8,1.9,15,Direct,,,Saul G,,,
04/07/2015,Erodium cicutarium,BRS b,8,2,3,1.0,3,Direct,,,Saul G,,,
04/07/2015,Acmispon glaber,BRS b,8,2,266,2.4,638,Estimate,,,Saul G,,,
04/07/2015,Acmispon glaber,BRS b,9,3,408,2.4,979,Estimate,,Bee (No pollen bags),Saul G,,,
04/07/2015,Cryptantha species,BRS b,9,1,5,1.6,8,Direct,,,Saul G,,,
04/07/2015,Acmispon glaber,BRS b,10,3,183,2.4,439,Estimate,,,Saul G,,,
04/07/2015,Cryptantha species,BRS b,11,3,4,1.0,4,Direct,,,Saul G,,,
04/07/2015,Acmispon glaber,BRS b,11,3,490,2.4,1176,Estimate,,,Saul G,,,
04/07/2015,Acmispon glaber,BRS b,12,2,212,2.4,509,Estimate,,,Saul G,,,
04/07/2015,Acmispon glaber,BRS b,13,3,630,2.4,1512,Estimate,,,Saul G,,,
04/07/2015,Acmispon glaber,BRS b,14,2,510,2.4,1224,Estimate,,,Saul G,,,
04/07/2015,Cryptantha species,BRS b,15,2,4,1.0,4,Direct,,,Saul G,,,
04/07/2015,Acmispon glaber,BRS b,15,1,49,2.4,118,Estimate,,,Saul G,,,
04/07/2015,Cryptantha species,BRS b,16,6,15,1.5,22,Direct,,,Saul G,CRS040715a,CRS040715b,
04/07/2015,Acmispon glaber,BRS b,16,3,427,2.4,1025,Estimate,,,Saul G,,,
04/07/2015,Cryptantha species,BRS b,17,2,3,1.0,3,Direct,,,Saul G,,,
04/07/2015,Acmispon glaber,BRS b,17,2,255,2.4,612,Estimate,,,Saul G,,,
04/07/2015,Cryptantha species,BRS b,18,1,1,2.0,2,Direct,,,Saul G,,,
04/07/2015,Acmispon glaber,BRS b,18,3,567,2.4,1361,Estimate,,,Saul G,,,
04/07/2015,Cryptantha species,BRS b,19,3,11,1.9,21,Direct,,,Saul G,,,
04/07/2015,Erodium cicutarium,BRS b,19,1,4,1.5,6,Direct,,,Saul G,,,
04/07/2015,Acmispon glaber,BRS b,19,3,181,2.4,434,Estimate,,,Saul G,,,
04/07/2015,Acmispon glaber,BRS b,21,2,257,2.4,617,Estimate,,,Saul G,,,
04/07/2015,Acmispon glaber,BRS b,22,1,140,2.4,336,Estimate,,,Saul G,,,
04/07/2015,Acmispon glaber,BRS b,23,2,220,2.4,528,Estimate,,,Saul G,,,
04/07/2015,Acmispon glaber,BRS b,24,1,92,2.4,221,Estimate,,,Saul G,,,
04/07/2015,Acmispon glaber,BRS b,25,2,189,2.4,454,Estimate,,,Saul G,,,
04/07/2015,Acmispon glaber,BRS b,27,2,238,2.4,571,Estimate,,,Saul G,,,
04/07/2015,Cryptantha species,BRS b,29,2,13,1.8,24,Direct,,,Saul G,,,
04/07/2015,Acmispon glaber,BRS b,29,1,104,2.4,250,Estimate,,,Saul G,,,
04/07/2015,Phacelia distans,BRS b,30,1,3,2.0,6,Direct,,,Saul G,,,
04/07/2015,Cryptantha species,BRS b,30,9,42,2.0,84,Estimate,,,Saul G,,,
04/07/2015,Cryptantha species,BRS b,31,4,38,2.0,76,Estimate,,,Saul G,,,
04/07/2015,Cryptantha species,BRS b,32,4,60,2.0,120,Estimate,,,Saul G,,,
04/07/2015,Acmispon glaber,BRS b,32,1,176,2.4,422,Estimate,,,Saul G,,,
04/07/2015,Cryptantha species,BRS b,33,7,52,2.0,104,Estimate,,,Saul G,,,
04/07/2015,Cryptantha species,BRS b,34,3,43,2.0,86,Estimate,,,Saul G,,,
04/07/2015,Cryptantha species,BRS b,35,1,29,2.0,58,Estimate,,,Saul G,,,
04/07/2015,Hirschfeldia incana,BRS b,35,2,8,3.9,31,Direct,,,Saul G,,,
04/07/2015,Hirschfeldia incana,BRS b,36,1,37,3.1,115,Estimate,,,Saul G,HI040715a,HI040715b,
04/07/2015,Acmispon glaber,BRS b,37,1,22,2.4,53,Estimate,,,Saul G,,,
04/07/2015,Hirschfeldia incana,BRS b,37,3,20,3.1,62,Estimate,,,Saul G,,,
04/07/2015,Hirschfeldia incana,BRS b,38,2,13,1.9,25,Direct,,,Saul G,,,
04/07/2015,Acmispon glaber,BRS b,38,1,3,2.3,7,Direct,,,Saul G,,,
04/07/2015,Cryptantha species,BRS b,39,3,28,2.0,56,Estimate,,,Saul G,,,
04/07/2015,Acmispon glaber,BRS b,39,4,157,2.4,377,Estimate,,,Saul G,,,
04/07/2015,Acmispon glaber,BRS b,40,1,59,2.4,142,Estimate,,,Saul G,,,
04/07/2015,Cryptantha species,BRS b,40,7,88,2.0,176,Estimate,,,Saul G,,,
04/07/2015,Acmispon glaber,BRS b,41,1,388,2.4,931,Estimate,,,Saul G,AG040715a,AG040715b,
04/07/2015,Cryptantha species,BRS b,41,4,63,2.0,126,Estimate,,,Saul G,,,
04/07/2015,Acmispon glaber,BRS b,42,1,780,2.4,1872,Estimate,,,Saul G,,,
04/07/2015,Cryptantha species,BRS b,42,5,38,2.0,76,Estimate,,,Saul G,,,
04/07/2015,Phacelia distans,BRS b,43,1,4,1.3,5,Direct,,,Saul G,,,
04/07/2015,Acmispon glaber,BRS b,43,1,260,2.4,624,Estimate,,,Saul G,,,
04/07/2015,Cryptantha species,BRS b,43,3,26,2.0,52,Estimate,,,Saul G,,,
04/07/2015,Cryptantha species,BRS b,44,2,31,2.0,62,Estimate,,,Saul G,,,
04/07/2015,Phacelia distans,BRS b,45,1,20,1.4,28,Direct,,,Saul G,PD040715a,PD040715b,
04/07/2015,Acmispon glaber,BRS b,45,1,288,2.4,691,Estimate,,,Saul G,,,
04/07/2015,Cryptantha species,BRS b,45,3,41,2.0,82,Estimate,,,Saul G,,,
04/07/2015,Cryptantha species,BRS b,46,5,63,2.0,126,Estimate,,,Saul G,,,
04/07/2015,Cryptantha species,BRS b,47,4,132,2.0,264,Estimate,,,Saul G,,,
04/07/2015,Cryptantha species,BRS b,48,14,115,2.0,230,Estimate,,,Saul G,,,
04/07/2015,Erodium cicutarium,BRS b,48,2,2,1.5,3,Direct,,,Saul G,,,
04/07/2015,Cryptantha species,BRS b,49,10,89,2.0,178,Estimate,,,Saul G,,,
04/07/2015,Erodium cicutarium,BRS b,49,1,1,2.0,2,Direct,,,Saul G,,,
04/07/2015,Erodium cicutarium,BRS b,50,1,1,1.0,1,Direct,,,Saul G,,,
04/07/2015,Calystegia macrostegia,BRS b,50,3,11,1.1,12,Direct,,,Saul G,CM040715a,CM040715b,
04/07/2015,Cryptantha species,BRS b,50,3,18,2.0,36,Estimate,,,Saul G,,,
04/09/2015,Mirabilis laevis,USS a,2,1,4,1.0,4,Direct,"Vine, one other nearby off the transect.",,Saul G,ML040915*,,
04/09/2015,Apiastrum angustifolium,USS a,4,14,,,,Estimate,,,Saul G,,,
04/09/2015,Apiastrum angustifolium,USS a,11,7,,,,Estimate,,,Saul G,,,
04/09/2015,Apiastrum angustifolium,USS a,13,6,,,,Estimate,,,Saul G,,,
04/09/2015,Apiastrum angustifolium,USS a,15,18,,,,Estimate,,,Saul G,,,
04/09/2015,Apiastrum angustifolium,USS a,17,16,,,,Estimate,,,Saul G,,,
04/09/2015,Apiastrum angustifolium,USS a,18,20,,,,Estimate,,,Saul G,,,
04/09/2015,Apiastrum angustifolium,USS a,19,22,,,,Estimate,,,Saul G,,,
04/09/2015,Apiastrum angustifolium,USS a,20,26,,,,Estimate,,,Saul G,,,
04/09/2015,Eriodictyon trichocalyx,USS a,21,1,6,1.7,10,Direct,"Others nearby, no flowers.",,Saul G,ET040915a,ET040915b,
04/09/2015,Apiastrum angustifolium,USS a,21,31,,,,Estimate,,,Saul G,,,
04/09/2015,Apiastrum angustifolium,USS a,22,14,,,,Estimate,,,Saul G,,,
04/09/2015,Apiastrum angustifolium,USS a,23,12,,,,Estimate,,,Saul G,,,
04/09/2015,Apiastrum angustifolium,USS a,24,13,,,,Estimate,,,Saul G,,,
04/09/2015,Sambucus nigra,USS a,"25, Off Transect",1,96,93.0,8928,Estimate,"Tree, 6 meters West of transect.",Bee,Saul G,SN040915a,SN040915b,SN040915c
04/09/2015,Apiastrum angustifolium,USS a,25,10,,,,Estimate,,,Saul G,,,
04/09/2015,Apiastrum angustifolium,USS a,26,5,,,,Estimate,,,Saul G,AA040915a,,
04/09/2015,Apiastrum angustifolium,USS a,27,29,,,,Estimate,,,Saul G,AA040915b,,
04/09/2015,Apiastrum angustifolium,USS a,28,20,,,,Estimate,,,Saul G,,,
04/09/2015,Apiastrum angustifolium,USS a,29,26,,,,Estimate,,,Saul G,,,
04/09/2015,Apiastrum angustifolium,USS a,30,21,,,,Estimate,,,Saul G,,,
04/09/2015,Apiastrum angustifolium,USS a,31,23,,,,Estimate,,,Saul G,,,
04/09/2015,Apiastrum angustifolium,USS a,32,14,,,,Estimate,,,Saul G,,,
04/09/2015,Apiastrum angustifolium,USS a,33,22,,,,Estimate,,,Saul G,,,
04/09/2015,Apiastrum angustifolium,USS a,34,12,,,,Estimate,,,Saul G,,,
04/09/2015,Apiastrum angustifolium,USS a,35,14,,,,Estimate,,,Saul G,,,
04/09/2015,Apiastrum angustifolium,USS a,36,12,,,,Estimate,,,Saul G,,,
04/09/2015,Apiastrum angustifolium,USS a,37,13,,,,Estimate,,,Saul G,,,
04/09/2015,Apiastrum angustifolium,USS a,38,25,,,,Estimate,,,Saul G,,,
04/09/2015,Cylindropuntia californica,USS a,39,1,2,,2,Direct,Solitary,,Saul G,CC040915a***,CC040915b**,CC040915c
04/09/2015,Apiastrum angustifolium,USS a,39,26,,,,Estimate,,,Saul G,,,
04/09/2015,Apiastrum angustifolium,USS a,40,29,,,,Estimate,,,Saul G,,,
04/09/2015,Apiastrum angustifolium,USS a,41,39,,,,Estimate,,,Saul G,,,
04/09/2015,Apiastrum angustifolium,USS a,42,45,,,,Estimate,,,Saul G,,,
04/09/2015,Apiastrum angustifolium,USS a,43,28,,,,Estimate,,,Saul G,,,
04/09/2015,Apiastrum angustifolium,USS a,44,32,,,,Estimate,,,Saul G,,,
04/09/2015,Mirabilis laevis,USS a,45,1,138,1.0,138,Estimate,,,Saul G,,,
04/09/2015,Apiastrum angustifolium,USS a,45,36,,,,Estimate,,,Saul G,,,
04/09/2015,Apiastrum angustifolium,USS a,46,31,,,,Estimate,,,Saul G,,,
04/09/2015,Apiastrum angustifolium,USS a,47,14,,,,Estimate,,,Saul G,,,
04/09/2015,Erodium cicutarium,NNG a,1,1,1,,1,Direct,,,Saul G,,,
04/09/2015,Erodium cicutarium,NNG a,9,1,2,,2,Direct,,,Saul G,EC040915a,,
04/09/2015,Sambuccus nigra,NNG a,"23, off transect",1,90,93.0,8370,Estimate,"Tree, center about 4 meters East of transect. 2 others trees close together.",,Saul G,SN040915d,SN040915e,SN040915f
04/09/2015,Erodium cicutarium,NNG a,28,2,3,,5,Direct,,,Saul G,EC040915b,,
04/09/2015,Amsinckia intermedia,NNG a,42,2,6,,8,Direct,A few close  together.,,Saul G,AI040915,,
04/09/2015,Erodium cicutarium,NNG a,45,1,2,,3,Direct,,,Saul G,,,
